video_id,channel_title,channel_id,video_publish_date,video_title,video_view_count,video_like_count,video_dislike_count,video_comment_count
FMI3RU2gNds,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-10T20:54:54.000Z,CNN Breaks Into Confirmation Hearing To Spotlight Liar About Fake News,26527,796.0,21.0,203.0
x1AWgKzYz9Y,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-10T01:56:35.000Z,CIA News Network (CNN) Busted By Wikileaks,57392,1644.0,29.0,282.0
TLy7DDsbbp4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-09T05:47:16.000Z,Recycled Propaganda Discovered In Russian Hack Report,34751,1223.0,24.0,371.0
Xpc9o5DZvQc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-07T10:00:02.000Z,Mainstream Media Fuels Flames of Race War As Unemployment Soars,76600,2006.0,129.0,1259.0
7tasatSuwv8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-07T02:04:20.000Z,"Full Show - MSM Hysteria, Teen Torture, and Airport Shootings Send Media Into A Fenzy - 01/06/2017",43201,1138.0,34.0,407.0
F3uImO35sAE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-06T23:44:50.000Z,Paul Joseph Watson: Russian Hacking Propaganda is About De-Legitimizing Trump,46247,991.0,44.0,259.0
45axPmOooEc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-06T23:27:53.000Z,"Yes, CNN, There Is a Clear Link Between BLM & Chicago Torture",40408,1409.0,75.0,594.0
KmIZ9KsydNE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-06T23:07:49.000Z,Anti- Russian MSM Hysteria Intesifies,11078,423.0,9.0,151.0
sTnSC7uLg10,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-06T01:50:04.000Z,CNN Attacks Infowars Reporter For Linking Chicago Torture Video To BLM,101890,4329.0,123.0,1236.0
nYMeDi6lmak,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-05T21:27:38.000Z,Panel Takes CNN To New Low: It's Not Evil,74011,3777.0,65.0,1755.0
3yWE9b4j35c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-05T01:12:22.000Z,Harlan Hill: MSM's Russian Hacking Narrative is Ridiculous,13312,534.0,14.0,103.0
yFuqMQpcgBQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-05T00:22:17.000Z,Washington Post's Fake News Threatens Conflict With Russia,10357,557.0,12.0,60.0
nmaeGKH75MU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-05T00:05:50.000Z,CNN Implicates Julian Assange in Pizzagate : Wikileaks To Sue,31323,1479.0,19.0,336.0
fqyexUX8LAI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-04T22:21:17.000Z,Trump Effect: Willingness To Call Out MSM,22773,996.0,16.0,250.0
v9rl2CH1Ku4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-04T02:00:00.000Z,Obama Is Setting Up WW3 With The Aid Of MSM,27673,707.0,38.0,187.0
vzhr3VbS1h4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-04T00:01:30.000Z,"Forget Mariah, Washington Post Lip-Syncs For Obama",14471,517.0,15.0,91.0
BFijOc18dPc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-03T04:35:17.000Z,"Washington Post's in Crisis, Caught Publishing Fake Russian Hack News",18091,598.0,27.0,96.0
8wxjG6x3mZY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-02T03:30:01.000Z,Washington Post Retracts Power Plant Russian Hack Story,25865,830.0,22.0,136.0
IzrVAJ1jRCY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-02T01:32:05.000Z,Washington Post Retracts Story On Russian Hacking Of Power Plant,43167,1487.0,34.0,321.0
wLM9XZGIj54,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-30T01:00:03.000Z,Teen Destroys Buzzfeed Cuck's Views On 2nd Amendment,69334,2601.0,338.0,1101.0
R6tySSjmuu0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-28T01:28:40.000Z,THE COUNTERING InfoWars ACT: 100 Yrs of Govt Propaganda,12300,469.0,13.0,100.0
DPYFg6v19O0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-23T01:06:29.000Z,Washington Post: Leaders of Fake News / Pushes Russian Election Hack Narrative,20422,649.0,12.0,122.0
oSYBhMkUjSE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-22T11:00:06.000Z,FMR MTV VJ Sounds Off On Failed Racist Anti-Male Video,56463,2005.0,41.0,569.0
R9kG1OfH3g4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-22T02:18:23.000Z,MSNBC Worships Radical Islamic Terror,14834,554.0,17.0,152.0
7fNa4G4QSak,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-22T02:22:54.000Z,The Racist Video MTV Tried to ERASE!,52106,1562.0,56.0,484.0
WbM4ODw1CsQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-21T09:30:00.000Z,MTV Racist Against White Males,76430,3790.0,171.0,1788.0
ylHev4Bvb6U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-21T03:24:57.000Z,Prosperity Is The Best Propaganda,9551,346.0,13.0,59.0
GKn2V9Rq8fc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-20T16:50:43.000Z,MTV Has Epic Racebait Fail,126570,4364.0,160.0,1793.0
RJueuXGjt5w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-17T07:04:46.000Z,MSM Are Now The Gods of Truth,42449,1355.0,32.0,432.0
qQ_FD2x_lQs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-16T21:52:09.000Z,OUTRAGEOUS! New York Times Says Trump Is A Threat To Democracy,31329,1052.0,48.0,464.0
R4ePxd8Wgk8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-16T03:31:05.000Z,Full Show - MSM Jumps Shark With Fake Russian Hack Narrative - 12/15/2016,29102,782.0,21.0,307.0
D1VSNckSv0E,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-16T01:23:42.000Z,Over The Top! MSM Calls For Banning Alex Jones From The Airwaves,16797,792.0,21.0,116.0
dbI8EaG1L1o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-15T19:36:23.000Z,MSM Loses More Credibility: Claims Putin Personally Involved In Election Hack,21764,790.0,35.0,218.0
YGyspx8LzSs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-15T14:56:56.000Z,Breaking MSM Calls for Alex Jones To Be Taken Off The Air: Speech Banned,107236,4058.0,155.0,1777.0
C9SUcQNL4mw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-15T09:30:02.000Z,New York Times Declares: Facts Are Dead!,25676,853.0,16.0,217.0
Q8FZYR6Croo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-15T00:26:25.000Z,MSM Caught In More Fake News,10468,348.0,17.0,51.0
y7Kjp9N4mlo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-14T04:01:58.000Z,Proof Syrian Army Killing Civilians Is Fake News From MSM,79460,3045.0,83.0,558.0
WECiGk6yo24,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-14T04:38:32.000Z,Full Show - The Russian Hack Fake News Story Is Last Gasp Of Dying MSM - 12/13/2016,39809,1149.0,43.0,591.0
Vz_e-gyUL0c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-13T02:00:42.000Z,Senate Votes To Legitimize CIA Propaganda In America,23779,812.0,28.0,253.0
lxHTBtw5jiE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-13T01:58:10.000Z,"Entire MSM Promote Assassination Of Trump, In Prep For CIA Takeover",42103,906.0,55.0,571.0
xFSMqgg_-rg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-13T01:33:23.000Z,Will Trump Make It Into Office? MSM Calls For Overturning Election,18255,438.0,22.0,222.0
VjDEKhZ8NqI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-12T10:08:22.000Z,"It's Official: CIA, Dems, MSM Planning To Overturn Trump Election! 12/11/16 Full Show",134489,2606.0,160.0,1976.0
X6kkNrPylM0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-12T07:11:57.000Z,"MSM Promoting, Organizing Assassination Of Donald Trump",30560,928.0,78.0,363.0
kvqnKJhLH1w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-11T08:50:30.000Z,MSM Takes Fake News To The Next Level,66652,2505.0,57.0,749.0
9HL751xLEds,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-10T03:29:10.000Z,"Podcast Inventor / MTV Pioneer, Adam Curry, ""The News Media is Dying Just as Music Industry Did""",31550,553.0,19.0,93.0
-rVrU3OT5Ak,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-09T04:18:28.000Z,The MSM Sunk To A New Low in 2016,14349,519.0,10.0,68.0
Zb3yBVtmTW8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-09T02:53:49.000Z,Washington Post Retracts: Admits Russians Not Running Alt-Right,11400,471.0,19.0,147.0
Q5m2oNgpU7c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-09T02:00:00.000Z,Submit Or Else  MSM Thinks You Are Stupid,8872,453.0,8.0,99.0
JRqWnI2y2Oc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-07T02:38:38.000Z,Incredible: Dying MSM Calls for Censoring President Elect Trump,9518,400.0,8.0,80.0
74f4UBbavG8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-06T15:00:00.000Z,Trump Uses Twitter to Bypass Mainstream Media,38832,1298.0,40.0,352.0
x8G15Hgbumk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-06T01:57:03.000Z,COVER UP: MSM Claims Organized Pedophilia as Fake News,26018,611.0,34.0,224.0
tMqBwrL2UZ8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-06T01:49:54.000Z,MSM Distracts with Pizzagate Obsession,8744,264.0,93.0,91.0
UnagX7BWjP4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-06T01:55:16.000Z,Gavin McInnes Talks New Media Explosion / MSM Death,23879,908.0,24.0,121.0
7lvJBD25kDM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-06T01:56:38.000Z,Desperate MSM Claims Alex Jones Behind Pizzagate,29473,684.0,162.0,468.0
wimOfobtz_0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-03T03:36:46.000Z,Full Show - Fake Mainstream Media Leads The Charge Against Truth  - 12/2/2016,55637,1176.0,54.0,509.0
5T1YG9LzgUk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-02T17:48:14.000Z,Deluded Trump Haters Still Buying Mainstream Propaganda,73536,1743.0,101.0,1397.0
RGFvx9pnL_k,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-02T15:00:02.000Z,CNN Busted Again,219675,4601.0,115.0,1187.0
Kl8iW6Wq3yI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-02T14:30:00.000Z,CNN: Trump Gets Intelligence Reports From Alex Jones,62264,2074.0,82.0,1087.0
ewP4SifSfUU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-02T02:03:55.000Z,Jon Rappoport: Expert on the Fake CNN News People,7753,294.0,6.0,52.0
ASmT4pZObQ4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-02T02:03:28.000Z,"MSM Attempt to Idolize Obama, Trends Analyzes",6230,204.0,6.0,59.0
revX0JoUOnU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-01T17:36:44.000Z,"MSM Will Brainwash Kids To Stop ""Fake News""",21363,1379.0,34.0,498.0
8M9U0wkoKOs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-01T09:30:00.000Z,"""Fake News:"" How the MSM Destroyed Themselves",29890,1135.0,31.0,399.0
3u3MsPXJ8zc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-01T00:31:12.000Z,CNN: Alex Jones Leader of The KKK,487843,8878.0,1486.0,4601.0
KfIWzuppKJY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-12-01T01:29:16.000Z,Full Show - CNN Unleashes Massive Waves Of Fake News - 11/30/2016,65746,1186.0,38.0,398.0
oIUrKPSo5xM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-30T23:30:32.000Z,Another CNN Hit Piece Backfires,54415,1488.0,25.0,349.0
qGaEwoHLe7Q,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-30T22:36:57.000Z,CNN Caught In Biggest Lies Yet Against The American People,237997,6160.0,240.0,1941.0
FC5LM47Owx8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-30T04:38:08.000Z,Full Show - How The MSM Destroyed Itself - 11/29/2016,73928,1511.0,67.0,726.0
XCYon8Y-B6E,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-30T02:08:33.000Z,Infowars And Drudge Reign Supreme Over MSM,22831,854.0,15.0,159.0
nCPrbW-Qo4M,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-30T00:23:03.000Z,CNN Promo Attacks Alex Jones,48924,1820.0,40.0,620.0
KPNrQOYecn8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-28T23:12:43.000Z,CIA Admits They Run MSM Fake News Factory,33828,1003.0,20.0,258.0
XPxM7ueSKVM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-28T04:39:18.000Z,CNN Caught In New Fake News Report,49780,1379.0,34.0,357.0
ZvDnQWytJmU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-23T01:54:13.000Z,MSM IS FAKE NEWS/CORPORATE MEDIA IN DEATH SPIRAL,31527,979.0,20.0,229.0
Aj2b5YfhSIM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-23T01:25:46.000Z,Donald Trump Reads The Riot Act to MSM/Fake News,17658,791.0,15.0,180.0
iolJnO2eXws,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-21T07:57:33.000Z,Incredible: Communist China Caught Running Democratic Party And MSM,58811,1576.0,67.0,658.0
T7E862nnl18,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-17T22:39:51.000Z,"CBS, CNN, Salon Caught Creating Fake News",53475,1556.0,13.0,269.0
nIkJbVqjIYc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-17T00:07:17.000Z,Mainstream Media Is A Cult Of Racist Mind Control,36982,1276.0,30.0,263.0
z9-TwSkTT_s,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-16T16:55:28.000Z,MSM: Trump will destroy America.,51529,1617.0,96.0,464.0
-entTtZ5RCc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-16T09:30:00.000Z,Lamestream Media Suddenly Cares About Free Speech!,35439,1114.0,32.0,340.0
qXZG5zytclA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-16T00:28:18.000Z,Wikileaks Destroyed The MSM,33854,1468.0,11.0,164.0
nm7q7CPkzRY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-15T00:36:49.000Z,MSM Digs Their Hole Deeper,17733,608.0,10.0,146.0
EsY4_GFbfrY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-14T04:20:24.000Z,Washington Post: Obama Voters Elected Donald Trump /  Dave Chappelle “Give Trump A Chance”,291481,3793.0,459.0,1144.0
Yi7qgSET8pM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-14T03:10:42.000Z,"Trump Delivers: Kills TPP, Moves Against Carbon Taxes, MSM Now Giant Joke",131133,3246.0,79.0,994.0
Zk02GZxbJvs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-12T00:13:37.000Z,MSM Caught Red Handed Faking News,163724,4274.0,108.0,1313.0
FRd1gMyj7sU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-11T23:56:40.000Z,MSM Throws Temper Tantrum When Trump Ignores Them,205518,4871.0,83.0,993.0
UiBK-nd_WQE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-11T23:46:38.000Z,MSM Destroys Themselves On Video,27787,1195.0,11.0,238.0
z_Bcvo7aswM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-11T01:17:16.000Z,Infowars Completely Destroyed The MSM,42757,1229.0,34.0,330.0
5KX_HBJOCaU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-11T01:02:35.000Z,"MSM Calls Trump Victory Whitelash, Democrats Launch National Race Attacks",39386,850.0,30.0,360.0
eWOaB9TU6i4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-10T02:07:58.000Z,MSM Pollsters Completely Discredited By Trump Election,30713,853.0,22.0,192.0
P6OBoMhm9o0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-09T05:09:20.000Z,MSM In Total Meltdown As Trump Presidency Looks Like Reality,910656,11354.0,448.0,3944.0
Af_VGU-SFnw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-09T03:23:00.000Z,NY Times Calling It For Trump,108396,2483.0,46.0,1037.0
MbUvY9OX9wM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-09T02:08:49.000Z,How Hillary Clinton and the Mainstream Media Destroyed Themselves,54107,1373.0,19.0,243.0
969DbwG2jtg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-08T03:03:05.000Z,Why The MSM Can't Be Trusted,7645,239.0,6.0,56.0
9jjYiltuTKo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-07T22:08:27.000Z,CNN Caught Colluding With DNC,16999,717.0,7.0,108.0
7fv_b-QNGvY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-07T21:49:32.000Z,Globalists Panic! Infowars Now Bigger Than All MSM,115318,2871.0,101.0,957.0
7cwczjZrAjE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-04T23:39:35.000Z,Washington Post Hides Article About Podesta's Nude Children Photo Collection,71823,1443.0,24.0,382.0
sAyYou-rSUM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-11-03T09:00:30.000Z,MSM Refuses To Cover Wikileaks Revelations,41882,1449.0,22.0,253.0
ZJys9qxcVt4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-28T00:10:57.000Z,Clinton Inc: Watch How’s it Pains MSM to Report Clinton Corruption,115929,2031.0,30.0,409.0
wwWnT6Wwx5w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-24T23:24:27.000Z,Why The MSM Is Afraid Of Alex Jones: Special Report,80591,1875.0,54.0,561.0
fIa_36nVlDI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-24T17:08:13.000Z,"Crowd Chants ""Lock Her Up"" On CNN",157923,5879.0,54.0,1318.0
YaYc5SGm8V8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-21T22:28:23.000Z,Trump Confronts MSM Treason,35725,1043.0,15.0,151.0
tqV3e1uI9S8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-20T23:37:04.000Z,"MSM Hates Us, We Hate Them: Anthony Cumia On Fire",63401,1850.0,64.0,658.0
SSG3bE_1aWE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-20T18:08:46.000Z,1984 Style Univision Propaganda Claims No Voter Fraud,26011,883.0,35.0,364.0
c-eCWwxBp7s,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-20T00:13:37.000Z,Did CNN Attempt to Shut Down Bill Clinton's Abandoned Son's Press Conference?,45984,1173.0,11.0,210.0
-GtkHNnAJ5w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-19T17:48:41.000Z,Satellite Feed Cut As Soon As Congressman Mentions Wikileaks On CNN,81667,2361.0,41.0,485.0
IGxJcETIe04,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-18T01:06:32.000Z,The Fact MSM Is So Organized In Its Deception Proves This Country Is In Its Last Days,19279,649.0,24.0,241.0
r3YuyUicP9I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-18T00:52:54.000Z,"CNN Says Public No Longer Allowed To Read Wikileaks Emails, Roger Stone Responds",113472,2426.0,53.0,754.0
Ds1ZL_Khi1g,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-17T17:56:24.000Z,CNN Conspires Against Donald Trump,32147,1176.0,37.0,251.0
IUhXFnhbh3E,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-14T20:55:31.000Z,Mainstream Media Witch Hunt For Trump Accusers,20110,887.0,21.0,316.0
txdyPGeIqaI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-14T07:08:25.000Z,Alex Jones Responds To New York Times Hit Piece,93638,2538.0,78.0,741.0
hS_wEGVymwk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-13T00:45:42.000Z,Drudge Reveals CNN Plan To Censor Danney Williams,35136,858.0,30.0,300.0
ocRB8OM9Nc8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-12T09:00:01.000Z,Will Mainstream Media Cover Wikileaks Data Dump?,40439,1200.0,32.0,459.0
CDQr5-6Wmvo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-10T01:46:47.000Z,MSM Caught Covering Up Bill Clinton Rape?,40595,860.0,25.0,84.0
sdB1PT0mg4o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-08T00:01:47.000Z,Nuclear War With Russia Closer Than Ever MSM Admits,90949,981.0,80.0,546.0
8PMl60LH_7U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-04T23:28:57.000Z,It's Happening! Patriots Storm MSNBC To Expose Clinton Rape,80431,1981.0,40.0,350.0
oMdIlJxdShg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-03T18:14:07.000Z,Wikileaks October Surprise Still Dropping Tuesday. MSM Tries To Submarine Epic Announcement,78810,1769.0,36.0,488.0
Qki-s6DA8dI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-10-03T06:35:03.000Z,MSM Wants To Obliterate Bill Clinton Sex Predator Narrative,28248,585.0,11.0,105.0
5Ccv8RI_0dM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-28T21:51:03.000Z,MSM Pushes UN Takeover Of US,16088,383.0,16.0,91.0
o7vy9NFEVuE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-27T22:34:37.000Z,CNN Caught Rigging Polls For Hillary Clinton,157045,2768.0,164.0,1260.0
HWSjwcF6Pfg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-26T23:32:17.000Z,Washington Post: Please Don't Call The MSM 'The Media',3658,131.0,3.0,36.0
XcnezNVN71Q,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-22T23:38:52.000Z,MSM and Justice Department Blame Whites For Charlotte Riots,20960,465.0,18.0,310.0
PeBz8gpavBo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-21T09:00:02.000Z,CNN Edits Trump Quote to Make it Racist,45448,1031.0,38.0,316.0
MSdYw7EwymE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-20T09:00:00.000Z,No Pardon for Washington Post,21488,633.0,10.0,100.0
Ys1wH_xtR1c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-19T21:10:40.000Z,MSNBC Host Praises Terrorists Use Of Explosives,24577,952.0,19.0,345.0
s4kj5nckR_c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-19T20:05:52.000Z,Trump Slams CNN For Editing Clinton Clip,34288,1018.0,16.0,194.0
8Gj-Vd7AXQo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-19T19:11:48.000Z,Trump Slams CNN For Editing Out Clinton ‘Bomb’ Quote,80829,2169.0,54.0,507.0
s--jvgk97xE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-15T23:10:09.000Z,Even CNN Host Laughs At Hillary's BS,164429,2457.0,84.0,647.0
tD488DegqQw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-15T00:53:50.000Z,MainStream Media Machine Eagerly Echoes Hillary Campaign Notes,34949,956.0,25.0,268.0
l-sVI-vcq-w,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-14T18:50:53.000Z,Mainstream Media: You’re Sexist If You Question Hillary’s Health,23511,830.0,16.0,246.0
OkX_rV0Xp1A,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-13T23:10:09.000Z,Washington Post Says Hillary May Skip Debate,124849,1878.0,53.0,618.0
rBdHJGxrVvY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-12T22:57:06.000Z,Hillary’s Collapse Will End The Mainstream Media,96477,1870.0,53.0,563.0
E1o9iocnS50,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-13T01:46:12.000Z,Full Show - Clinton Collapses/ Mainstream Media Implodes/ Democratic Party Scrambles - 09/12/2016,92065,1331.0,64.0,730.0
7YfBVaZ2JDI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-12T22:24:16.000Z,MSNBC REPORTER ANNOYED AT CLINTON FOR LYING ABOUT HEALTH,59023,1350.0,26.0,245.0
bTV5uHxlbpQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-12T05:01:37.000Z,MSM Forced To Admit Hillary Is Unfit For Office,255007,3538.0,146.0,1724.0
Zto9OSCXGmY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-06T23:46:41.000Z,MSM Panics Over Hillary’s Declining Health,56094,1249.0,39.0,420.0
hBaKWobGcCg,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-09-07T02:11:57.000Z,Full Show - The MSM Scrambles To Coverup Hillary’s Failing Health  - 09/06/2016,74758,1095.0,73.0,551.0
3ff84hIM2sY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2016-08-25T08:30:00.000Z,MSM Attacks Trump's Health But Ignores Clinton's,22144,593.0,30.0,253.0
